20080101,12356641.4,12295367.2,12713864.8,12328291.1,12119259.9,12066785.9,12168231.8,11815588.2,11482426.8,12329631.7,12037645.7,11328950.5,11787850.5,12042225.0,11433292.7,12672202.4,12161465.1,12308212.4,12016521.5,12311014.9,11859275.8,11505385.8,12222909.3,12283165.0,12387152.2,12711835.7,11905199.6,11422855.5,12745374.9,12002429.8,12352050.4,11877564.0,11972838.9,11463952.3,11535851.9,12294195.4,12151728.3,11799099.4,11850273.2,12135132.1,12345736.4,12804722.0,12095750.1,12792870.5,12730461.0,11476257.3,12421564.8,12711742.1,11912099.8,12730399.8,12664239.4,12762220.4,11817210.1,11541423.8,12092428.0,11501440.7,12723509.0,11456445.7,12094075.1,12340240.9,11498909.1,12303218.4,11418501.0,11772437.1,11876967.2,11791555.1,12341251.7,11323620.5,11795055.0,11440261.5,12064538.4,11327940.9,12363107.5,12701194.2,11951004.1,11998012.8,11968814.6,11413323.8,12014852.4,11942662.2,11981839.6,11790547.8,12109542.6,12339665.5,11401421.9,12143558.2,12709338.3,12673607.1,11518979.1,12288159.0,11945096.3,12721972.2,12151821.0,11397929.9,12189875.1,12044326.3,12059672.1,11413656.2
20080102,12221410.6,12481656.0,11669271.3,11884015.3,11590945.6,11212747.5,11774789.2,11985597.8,11477978.7,11459176.5,12154263.4,11882240.1,12027905.2,11437324.2,11434988.1,12554630.8,11737882.2,12416427.4,11633085.6,12472245.2,12045245.3,11488830.6,11558467.5,11871926.6,12542166.7,12836474.7,12057176.8,11502296.3,12850273.2,11921219.6,11665927.9,12147315.6,11853468.9,11467884.4,11417918.4,11889462.3,11429092.8,11984818.7,12065138.1,11746895.9,11755379.5,11729899.0,11019592.7,12953843.6,13005146.9,11447033.2,11433808.6,12249996.4,11932847.8,12890512.7,12737366.1,11669271.3,11914260.7,11559542.3,12497978.1,11490325.3,12143718.2,11496296.7,12072197.6,12481018.0,11552871.2,11871926.6,11482456.3,11894285.8,12150858.7,12023161.8,12424390.5,11888957.5,11905113.1,11886782.7,11685861.8,11888957.5,11645997.3,12246414.8,12175740.0,11841945.1,12134687.9,11854805.5,11206895.1,12011549.4,12175740.0,11918581.1,12497978.1,12418265.7,11996114.3,12502816.7,12027103.1,12715232.7,11497683.6,12409592.9,11902900.5,12229020.8,11800770.4,11928525.0,12537552.9,12543157.8,11381533.4,11867472.4
20080103,10395076.6,9759638.1,10943092.5,10395076.6,10923772.4,11168170.6,10666236.7,10334618.8,9864394.4,11169523.7,9814549.7,10360116.2,10205230.3,11093497.1,10371499.7,9256039.9,10303129.0,9822512.8,10634348.1,9798771.8,10068219.2,10611747.2,10957163.0,10368170.6,9819900.2,8870973.3,10449542.9,9964761.0,8407373.5,10243289.0,10930393.6,10118173.3,10456721.8,9861054.8,10925719.4,10484845.8,11514693.7,10239270.6,10359827.5,10127947.6,10473930.2,10959544.6,11299930.5,8382839.8,8377146.6,10536982.8,11104379.6,10390550.0,10364436.7,8934603.4,8947498.0,10557246.8,10239695.1,10931329.5,9804558.6,10402386.7,10382008.3,10134098.7,9920231.0,9254631.2,9898119.6,10368170.6,9963206.7,10249851.9,10142782.2,10159592.4,9909743.4,10272279.6,10207198.2,10408220.0,10506405.1,10258562.1,10469063.0,9915271.8,10463412.8,10685680.5,9822512.8,10439069.8,11346790.7,10061171.2,10268938.9,10226452.8,9749704.1,9857028.2,10409548.9,9797318.5,10956285.7,9242045.9,9935682.2,9868940.6,10376379.9,10463230.0,10332728.7,10409548.9,9868062.6,9956723.9,10887353.7,10344414.5
20080104,4997011.0,2639354.8,7872920.7,5564653.2,7816091.6,8081363.2,7951787.5,3677384.4,5998908.9,9140495.1,2686694.4,6520976.5,3613138.7,8107909.9,5147604.5,2422702.7,7903725.1,2753848.8,7964199.2,2255490.1,3960336.6,6983504.0,7603882.0,5163349.3,2532360.0,2892364.2,3452962.2,4792180.0,2308087.6,6267789.3,8107738.3,2689393.7,7304763.2,4715122.1,8133809.7,5938793.5,8364927.0,5661815.1,2923752.3,6852438.8,7189611.8,8012537.0,8396610.4,2723705.7,4233618.4,4681090.7,9421212.1,3601390.2,6937138.2,2162059.4,2297904.1,7971636.2,5360449.7,7632439.4,2325255.8,6664597.5,5780866.2,4841437.8,5381324.4,4181824.5,5905368.7,5163349.3,4375173.3,3980056.5,2671682.5,2780781.0,3151192.0,4827208.4,4812569.9,4076003.6,7763495.8,5801354.3,7535330.8,2747679.0,3702362.2,7946123.5,3703010.0,4207253.1,7896418.2,5238564.4,2981639.9,5310634.9,2342890.7,2626704.5,3802067.8,3153088.5,6699483.3,2344319.0,4324352.4,4366868.9,7846475.2,3584726.7,7546449.6,4463045.0,2482680.8,3998789.9,7971325.3,4404093.6
20080105,11566603.0,11296084.0,11435184.4,11472398.2,10678862.7,8892490.7,10892303.8,9652589.8,10504849.6,7823897.7,11599111.6,10893641.4,11009418.1,9893584.9,10980084.5,11588936.8,10940838.0,11432846.0,10917602.5,10016001.2,11204517.6,10836557.8,10908470.9,11437993.0,6198338.4,5779224.0,6640060.2,9326457.5,8672456.4,10998996.8,10867536.6,8386464.9,11292021.4,10070516.4,10092796.5,11320861.8,7925253.3,11237536.7,9434277.2,11443565.2,11707008.2,10845511.4,7724147.1,6058117.7,4309365.1,8110619.7,7738520.0,11598226.4,10902231.4,8158992.6,11035260.9,11352939.6,10778593.4,10141782.0,8250855.1,10450812.2,11644746.9,8379181.1,11263375.6,4282131.7,10453380.8,11439228.9,9252851.8,10971736.6,10559478.3,9622898.8,11386855.0,10786012.7,10875630.4,8865912.9,11110793.2,11067685.1,10771726.9,11940509.4,6355233.4,10850712.5,11117663.8,10353916.4,9466059.1,11228059.7,6659317.7,11029580.1,9223548.5,11487977.6,7494750.9,5875360.5,11956072.2,10689751.6,9057611.3,11562367.5,11271768.1,11865038.0,11773647.4,6689585.8,6626602.9,4904288.3,10315333.6,10524487.9
20080106,11156155.9,11154739.3,10960141.0,11269496.5,10156245.4,8097322.5,10731855.1,10596432.5,9234138.2,7984126.3,11300583.0,9568733.6,10653009.0,8843290.3,9666288.2,11944466.8,10638853.6,11498138.8,10228397.4,10591640.6,10790311.9,9015967.0,10569679.9,11153266.7,7716357.0,7677248.4,7123805.1,9937846.5,10527395.0,10503470.6,11283672.7,9159509.3,10190518.4,9976377.9,9260150.0,11253616.7,8211587.9,10552756.9,9952947.9,10680140.5,11276078.2,11552574.9,7541606.9,9166328.6,7811533.1,9137670.7,7392455.2,11293647.1,9493430.6,10016084.1,11610943.1,11321133.8,10363950.9,8953594.3,9230839.4,9070280.5,11344374.7,9811940.1,11119271.9,6855485.9,9288378.2,11150098.2,9964125.0,10688423.6,10825536.8,10563480.6,11747284.4,10530523.5,10707611.6,9776682.0,10466102.6,10216220.7,11264289.2,11452964.9,6546831.9,10245709.3,11312758.6,10495593.8,8707352.2,11198422.1,7489100.2,10432684.9,10483226.2,11522336.5,8322587.1,6974253.2,11003499.0,11433352.1,9877550.5,11124973.2,10503423.3,11160002.9,10624640.2,7073458.9,7652532.8,5613242.9,9519248.0,10506807.8
20080107,9835346.8,7076446.8,10651027.3,9920163.2,9279066.5,7386478.1,10008035.0,5416186.4,8109481.4,6539298.7,7008785.3,8364189.7,6712458.8,7672889.6,7124864.5,8824676.2,9867344.1,7690317.7,9301303.8,6595804.3,7305667.6,8667848.6,10221449.1,9815510.1,3786696.5,3336074.4,3528928.8,5496234.4,6187749.1,9699987.3,10544229.3,4490398.2,9094193.3,6454841.9,8695232.4,9907551.2,7072706.6,8487004.8,5095292.2,9973894.5,10287143.2,10406515.4,6812662.5,4495781.9,3948003.4,4227300.1,6533516.5,9892028.8,9012100.9,4912176.9,7288624.6,10637154.9,8106533.1,8099326.5,4100266.9,8219690.8,10435004.8,3961282.7,9693006.4,3437621.8,7002309.4,9874949.3,4906256.5,6892392.2,6223431.5,5134900.5,8342927.0,6950608.2,7437409.6,4547499.5,9835195.3,7497916.1,10473061.3,9735496.1,3494292.0,9244011.2,7579828.0,5872098.7,7881793.3,8701555.9,3901783.4,7305040.6,4968080.7,7420172.3,3897044.2,3208191.6,10856110.5,7360758.5,4514700.0,9067128.4,9772414.6,10579043.6,9961762.2,3581359.9,4211547.7,3224696.3,8978330.1,6485683.2
20080108,11054551.0,10212194.7,11689007.3,11131254.6,12190261.3,11657601.7,11728210.3,7022778.2,7958530.5,12268776.0,9549812.8,9769279.4,8117819.0,11729207.7,7181334.9,10398988.5,11846779.1,10515625.9,11919660.6,9730619.1,9024368.3,10197205.8,12017154.7,11244371.5,8167380.9,8126386.2,6077840.5,4709040.8,9458920.4,11292233.9,12247359.7,8120313.9,11082084.7,5707120.7,11300315.3,11159971.6,11966066.1,10616714.5,6910496.0,11301118.2,11649911.5,12039789.3,11803253.5,8942243.0,8138728.3,4542942.8,12383656.2,11073528.6,10448292.4,8834230.4,9823929.2,12072281.1,9509516.6,10596854.1,8474831.4,8835421.2,11225767.0,3727609.9,11198080.3,7920476.2,6284115.5,11165535.0,4912970.3,7795306.1,8707635.1,7499186.7,10512839.0,7710049.8,9268140.5,5467724.3,11489251.2,8670754.3,11786717.3,10828641.5,6230154.5,11641229.7,9859919.0,5741361.1,11896515.1,10616800.4,6926050.2,8922387.3,8739440.8,10339520.4,6189624.4,7693258.8,11546259.7,9958597.1,4401374.0,11118000.7,11247890.0,11184389.5,11560645.5,5538698.2,7786523.9,6800076.4,11887513.1,6660258.8
20080109,11581073.9,12571092.1,11660067.4,11361090.9,10958108.4,8545251.0,11265178.7,11266552.3,10202053.6,7034226.7,11609492.0,10370642.4,11018702.7,9851470.6,10242856.3,12950790.1,11269378.8,12062586.0,11122033.4,12917208.8,10987382.5,10248142.1,11451036.1,11334793.0,12439085.1,12575213.2,12021617.3,10328078.0,12785432.5,10873644.2,11662873.0,12550322.6,10974661.8,10242856.3,10249675.6,11161915.7,7838424.0,10878458.1,11636322.5,10976740.4,11473976.8,11710667.4,7099629.7,12685883.2,12841264.2,10873244.2,7324050.5,12158821.0,10393305.0,12860441.8,12895030.8,11611673.2,10418851.0,10232192.8,12530300.3,10089569.1,11597684.9,10803276.7,10980075.3,12412466.0,10202053.6,11351956.0,10480469.6,10874192.8,11775703.7,11645215.9,12385677.6,10364259.4,10892535.0,10843365.3,11126730.3,10367837.5,11490437.0,13090704.4,12341507.6,10943973.3,11216848.5,10495879.5,9783529.7,10882047.8,12630878.2,10408717.5,12687809.2,12949946.2,11566192.5,12439282.5,11852781.8,12970862.9,10553710.7,11409821.7,10895070.4,12909555.1,11059553.2,11560833.2,12444944.1,12473552.4,10735152.1,10365549.7
20080110,12298466.0,12238184.1,12223203.2,11962926.2,12051685.9,12035384.4,12247818.9,5838475.7,8397802.7,12423204.4,11643899.6,10307054.6,9118996.9,11758793.5,6842536.8,12409730.5,12085307.1,12197377.3,12001875.8,12281271.8,10842976.7,11259019.8,12187064.6,12003326.6,11532040.7,11824113.5,6404575.5,3810770.8,12365318.3,11525708.5,12654172.9,10175548.8,11580983.7,5197404.6,11526302.9,11961082.9,12187045.9,11598642.1,6722823.6,12029307.4,12205201.0,12597240.0,12139640.5,11853319.4,11196292.4,3768885.8,12427633.0,12365629.7,11073921.1,12673735.2,12401587.3,12442514.2,10428269.7,11133903.3,11452211.6,9983131.7,12109638.2,2071697.7,11960824.5,11056529.7,6811979.5,12000158.1,3586202.9,8009433.6,10787919.3,8872773.8,12312681.3,7166907.2,9838034.6,3907404.6,11963226.0,8816177.3,12430179.5,12591915.5,8512362.1,12107981.9,11445784.6,4996433.7,12096714.5,11510864.5,9380764.8,9858545.9,11779655.2,12510512.0,4854437.9,11261056.0,12277055.0,12501509.4,2966388.5,11962962.9,11839913.5,12714187.4,12151029.0,5304939.1,11314363.0,10253665.3,12010569.0,5148140.5
